GRIDID,FID_1,Id,POINT_X,POINT_Y,GRIDID_1
188319,188319,0,-84.6733836774,41.0289921955,188319
188320,188320,0,-84.6138684148,41.0236687471,188320
188321,188321,0,-84.554362125,41.0183175599,188321
188322,188322,0,-84.4948648528,41.0129386405,188322
188323,188323,0,-84.4353766427,41.0075319954,188323
188324,188324,0,-84.3758975391,41.0020976314,188324
188325,188325,0,-84.3164275867,40.9966355552,188325
188326,188326,0,-84.2569668299,40.9911457734,188326
188327,188327,0,-84.197515313,40.985628293,188327
188328,188328,0,-84.1380730805,40.9800831206,188328
188329,188329,0,-84.0786401767,40.9745102631,188329
188330,188330,0,-84.0192166458,40.9689097273,188330
188331,188331,0,-83.9598025322,40.9632815201,188331
188332,188332,0,-83.9003978799,40.9576256485,188332
188333,188333,0,-83.8410027332,40.9519421194,188333
188334,188334,0,-83.7816171361,40.9462309397,188334
188335,188335,0,-83.7222411328,40.9404921165,188335
188336,188336,0,-83.6628747672,40.9347256567,188336
188337,188337,0,-83.6035180834,40.9289315676,188337
188338,188338,0,-83.5441711252,40.9231098561,188338
188339,188339,0,-83.4848339365,40.9172605294,188339
188340,188340,0,-83.4255065613,40.9113835947,188340
188341,188341,0,-83.3661890432,40.9054790591,188341
188342,188342,0,-83.306881426,40.8995469298,188342
188343,188343,0,-83.2475837535,40.8935872142,188343
188344,188344,0,-83.1882960693,40.8875999194,188344
188345,188345,0,-83.129018417,40.8815850528,188345
188346,188346,0,-83.0697508402,40.8755426217,188346
188347,188347,0,-83.0104933824,40.8694726334,188347
188348,188348,0,-82.951246087,40.8633750954,188348
188349,188349,0,-82.8920089976,40.8572500151,188349
188350,188350,0,-82.8327821575,40.8510974,188350
188351,188351,0,-82.77356561,40.8449172574,188351
188352,188352,0,-82.7143593984,40.838709595,188352
188353,188353,0,-82.6551635661,40.8324744202,188353
188354,188354,0,-82.595978156,40.8262117407,188354
188355,188355,0,-82.5368032115,40.819921564,188355
188356,188356,0,-82.4776387756,40.8136038978,188356
189152,189152,0,-84.7853823448,41.0839010459,189152
189153,189153,0,-84.7258124803,41.0786295964,189153
189154,189154,0,-84.6662515158,41.0733303776,189154
189155,189155,0,-84.6066994964,41.0680033958,189155
189156,189156,0,-84.5471564665,41.0626486577,189156
189157,189157,0,-84.4876224711,41.0572661699,189157
189158,189158,0,-84.4280975547,41.0518559391,189158
189159,189159,0,-84.368581762,41.046417972,189159
189160,189160,0,-84.3090751374,41.0409522753,189160
189161,189161,0,-84.2495777257,41.0354588557,189161
189162,189162,0,-84.1900895712,41.0299377201,189162
189163,189163,0,-84.1306107184,41.0243888752,189163
189164,189164,0,-84.0711412118,41.0188123279,189164
189165,189165,0,-84.0116810956,41.0132080851,189165
189166,189166,0,-83.9522304142,41.0075761536,189166
189167,189167,0,-83.8927892119,41.0019165404,189167
189168,189168,0,-83.8333575328,40.9962292525,189168
189169,189169,0,-83.7739354213,40.9905142968,189169
189170,189170,0,-83.7145229214,40.9847716805,189170
189171,189171,0,-83.6551200772,40.9790014105,189171
189172,189172,0,-83.5957269328,40.9732034939,189172
189173,189173,0,-83.5363435322,40.9673779379,189173
189174,189174,0,-83.4769699194,40.9615247496,189174
189175,189175,0,-83.4176061382,40.9556439361,189175
189176,189176,0,-83.3582522326,40.9497355047,189176
189177,189177,0,-83.2989082464,40.9437994627,189177
189178,189178,0,-83.2395742234,40.9378358172,189178
189179,189179,0,-83.1802502072,40.9318445756,189179
189180,189180,0,-83.1209362417,40.9258257452,189180
189181,189181,0,-83.0616323704,40.9197793333,189181
189182,189182,0,-83.0023386369,40.9137053475,189182
189183,189183,0,-82.9430550848,40.9076037949,189183
189184,189184,0,-82.8837817577,40.9014746832,189184
189185,189185,0,-82.8245186988,40.8953180197,189185
189186,189186,0,-82.7652659518,40.889133812,189186
189187,189187,0,-82.7060235599,40.8829220676,189187
189188,189188,0,-82.6467915665,40.8766827941,189188
189189,189189,0,-82.5875700148,40.870415999,189189
189190,189190,0,-82.528358948,40.86412169,189190
189191,189191,0,-82.4691584094,40.8577998747,189191
189987,189987,0,-84.7783148918,41.1282475203,189987
189988,189988,0,-84.7187081922,41.1229725644,189988
189989,189989,0,-84.6591104094,41.1176698216,189989
189990,189990,0,-84.5995215883,41.1123392983,189990
189991,189991,0,-84.5399417737,41.1069810013,189991
189992,189992,0,-84.4803710103,41.1015949371,189992
189993,189993,0,-84.4208093431,41.0961811124,189993
189994,189994,0,-84.3612568165,41.090739534,189994
189995,189995,0,-84.3017134754,41.0852702085,189995
189996,189996,0,-84.2421793643,41.0797731429,189996
189997,189997,0,-84.1826545277,41.0742483437,189997
189998,189998,0,-84.1231390102,41.068695818,189998
189999,189999,0,-84.0636328564,41.0631155725,189999
190000,190000,0,-84.0041361105,41.0575076142,190000
190001,190001,0,-83.9446488171,41.0518719499,190001
190002,190002,0,-83.8851710205,41.0462085867,190002
190003,190003,0,-83.825702765,41.0405175314,190003
190004,190004,0,-83.7662440948,41.0347987913,190004
190005,190005,0,-83.7067950542,41.0290523731,190005
190006,190006,0,-83.6473556874,41.0232782842,190006
190007,190007,0,-83.5879260384,41.0174765315,190007
190008,190008,0,-83.5285061515,41.0116471222,190008
190009,190009,0,-83.4690960705,41.0057900634,190009
190010,190010,0,-83.4096958396,40.9999053625,190010
190011,190011,0,-83.3503055027,40.9939930265,190011
190012,190012,0,-83.2909251036,40.9880530628,190012
190013,190013,0,-83.2315546863,40.9820854786,190013
190014,190014,0,-83.1721942945,40.9760902812,190014
190015,190015,0,-83.1128439721,40.970067478,190015
190016,190016,0,-83.0535037627,40.9640170765,190016
190017,190017,0,-82.99417371,40.9579390839,190017
190018,190018,0,-82.9348538577,40.9518335077,190018
190019,190019,0,-82.8755442493,40.9457003553,190019
190020,190020,0,-82.8162449284,40.9395396344,190020
190021,190021,0,-82.7569559385,40.9333513523,190021
190022,190022,0,-82.6976773229,40.9271355167,190022
190023,190023,0,-82.6384091252,40.9208921352,190023
190024,190024,0,-82.5791513886,40.9146212152,190024
190025,190025,0,-82.5199041564,40.9083227646,190025
190822,190822,0,-84.830891035,41.1778459615,190822
190823,190823,0,-84.7712385668,41.1725953023,190823
190824,190824,0,-84.7115949872,41.1673168321,190824
190825,190825,0,-84.6519603412,41.1620105572,190825
190826,190826,0,-84.5923346736,41.1566764844,190826
190827,190827,0,-84.5327180295,41.1513146203,190827
190828,190828,0,-84.4731104536,41.1459249715,190828
190829,190829,0,-84.4135119907,41.1405075447,190829
190830,190830,0,-84.3539226857,41.1350623468,190830
190831,190831,0,-84.2943425833,41.1295893843,190831
190832,190832,0,-84.2347717282,41.1240886642,190832
190834,190834,0,-84.1156579385,41.1130039783,190834
190835,190835,0,-84.0561150929,41.1074200262,190835
190836,190836,0,-83.9965816731,41.1018083439,190836
190837,190837,0,-83.9370577233,41.0961689384,190837
190838,190838,0,-83.8775432881,41.0905018166,190838
190839,190839,0,-83.8180384118,41.0848069855,190839
190840,190840,0,-83.7585431387,41.0790844521,190840
190841,190841,0,-83.6990575133,41.0733342236,190841
190842,190842,0,-83.6395815797,41.067556307,190842
190843,190843,0,-83.5801153821,41.0617507095,190843
190844,190844,0,-83.5206589647,41.0559174382,190844
190845,190845,0,-83.4612123717,41.0500565003,190845
190846,190846,0,-83.401775647,41.0441679029,190846
190847,190847,0,-83.3423488349,41.0382516535,190847
190848,190848,0,-83.2829319791,41.0323077592,190848
190849,190849,0,-83.2235251237,41.0263362273,190849
190850,190850,0,-83.1641283125,41.0203370652,190850
190851,190851,0,-83.1047415895,41.0143102803,190851
190852,190852,0,-83.0453649983,41.0082558799,190852
190853,190853,0,-82.9859985828,41.0021738715,190853
190854,190854,0,-82.9266423866,40.9960642626,190854
190855,190855,0,-82.8672964535,40.9899270605,190855
190856,190856,0,-82.807960827,40.9837622729,190856
190857,190857,0,-82.7486355507,40.9775699073,190857
190858,190858,0,-82.6893206681,40.9713499712,190858
190859,190859,0,-82.6300162228,40.9651024723,190859
190860,190860,0,-82.570722258,40.9588274182,190860
190861,190861,0,-82.5114388172,40.9525248165,190861
190863,190863,0,-82.3929036808,40.9398370012,190863
190864,190864,0,-82.3336520717,40.9334518032,190864
191658,191658,0,-84.8238427631,41.2221985857,191658
191659,191659,0,-84.7641533533,41.2169444217,191659
191660,191660,0,-84.7044728488,41.211662429,191660
191661,191661,0,-84.6448012945,41.2063526141,191661
191662,191662,0,-84.5851387356,41.2010149836,191662
191663,191663,0,-84.525485217,41.1956495442,191663
191664,191664,0,-84.4658407837,41.1902563027,191664
191665,191665,0,-84.4062054805,41.1848352657,191665
191666,191666,0,-84.3465793523,41.1793864399,191666
191667,191667,0,-84.286962444,41.1739098322,191667
191668,191668,0,-84.2273548003,41.1684054494,191668
191672,191672,0,-83.9890177655,41.1461103038,191672
191673,191673,0,-83.9294571149,41.1404671485,191673
191674,191674,0,-83.8699059967,41.1347962595,191674
191675,191675,0,-83.8103644553,41.129097644,191675
191676,191676,0,-83.7508325351,41.1233713088,191676
191677,191677,0,-83.6913102805,41.1176172613,191677
191678,191678,0,-83.6317977359,41.1118355083,191678
191679,191679,0,-83.5722949455,41.1060260572,191679
191680,191680,0,-83.5128019536,41.1001889151,191680
191681,191681,0,-83.4533188044,41.0943240892,191681
191682,191682,0,-83.393845542,41.0884315867,191682
191683,191683,0,-83.3343822106,41.0825114148,191683
191684,191684,0,-83.2749288542,41.076563581,191684
191685,191685,0,-83.2154855168,41.0705880925,191685
191686,191686,0,-83.1560522424,41.0645849567,191686
191687,191687,0,-83.0966290749,41.058554181,191687
191688,191688,0,-83.0372160582,41.0524957728,191688
191689,191689,0,-82.9778132362,41.0464097395,191689
191690,191690,0,-82.9184206526,41.0402960886,191690
191691,191691,0,-82.8590383511,41.0341548276,191691
191692,191692,0,-82.7996663754,41.0279859642,191692
191693,191693,0,-82.7403047693,41.0217895057,191693
191694,191694,0,-82.6809535762,41.0155654599,191694
191695,191695,0,-82.6216128397,41.0093138343,191695
191696,191696,0,-82.5622826033,41.0030346366,191696
191697,191697,0,-82.5029629106,40.9967278745,191697
191698,191698,0,-82.4436538047,40.9903935557,191698
191699,191699,0,-82.3843553293,40.9840316879,191699
191700,191700,0,-82.3250675274,40.9776422789,191700
192495,192495,0,-84.8167856311,41.2665525851,192495
192496,192496,0,-84.7570592346,41.2612949082,192496
192497,192497,0,-84.69734176,41.256009385,192497
192498,192498,0,-84.6376332525,41.2506960219,192498
192499,192499,0,-84.5779337573,41.2453548257,192499
192500,192500,0,-84.5182433193,41.239985803,192500
192501,192501,0,-84.4585619836,41.2345889605,192501
192502,192502,0,-84.3988897952,41.2291643049,192502
192503,192503,0,-84.3392267991,41.2237118431,192503
192504,192504,0,-84.27957304,41.2182315818,192504
192505,192505,0,-84.219928563,41.2127235278,192505
192509,192509,0,-83.98144437,41.1904135232,192509
192510,192510,0,-83.9218469742,41.1847666096,192510
192511,192511,0,-83.8622591285,41.1790919449,192511
192512,192512,0,-83.8026808775,41.1733895363,192512
192513,192513,0,-83.7431122658,41.1676593907,192513
192514,192514,0,-83.6835533378,41.1619015154,192514
192515,192515,0,-83.6240041379,41.1561159174,192515
192516,192516,0,-83.5644647104,41.150302604,192516
192517,192517,0,-83.5049350998,41.1444615822,192517
192518,192518,0,-83.4454153503,41.1385928594,192518
192519,192519,0,-83.385905506,41.1326964429,192519
192520,192520,0,-83.3264056113,41.1267723398,192520
192521,192521,0,-83.2669157102,41.1208205575,192521
192522,192522,0,-83.2074358469,41.1148411034,192522
192523,192523,0,-83.1479660653,41.1088339849,192523
192524,192524,0,-83.0885064096,41.1027992093,192524
192525,192525,0,-83.0290569236,41.0967367841,192525
192526,192526,0,-82.9696176512,41.0906467167,192526
192527,192527,0,-82.9101886363,41.0845290148,192527
192528,192528,0,-82.8507699228,41.0783836857,192528
192529,192529,0,-82.7913615543,41.0722107371,192529
192530,192530,0,-82.7319635747,41.0660101765,192530
192531,192531,0,-82.6725760275,41.0597820116,192531
192532,192532,0,-82.6131989565,41.05352625,192532
192533,192533,0,-82.5538324051,41.0472428993,192533
192534,192534,0,-82.494476417,41.0409319674,192534
192535,192535,0,-82.4351310355,41.0345934618,192535
192536,192536,0,-82.3757963041,41.0282273905,192536
192537,192537,0,-82.3164722663,41.0218337611,192537
193332,193332,0,-84.8097196223,41.3109079894,193332
193333,193333,0,-84.7499561939,41.3056467917,193333
193334,193334,0,-84.6902017041,41.3003577299,193334
193335,193335,0,-84.6304561983,41.2950408106,193335
193336,193336,0,-84.5707197217,41.2896960404,193336
193337,193337,0,-84.5109923193,41.2843234262,193337
193338,193338,0,-84.4512740363,41.2789229745,193338
193339,193339,0,-84.3915649178,41.2734946922,193339
193346,193346,0,-83.973861469,41.2347180318,193346
193347,193347,0,-83.9142272832,41.2290673512,193347
193348,193348,0,-83.8546026655,41.2233889022,193348
193349,193349,0,-83.7949876605,41.2176826919,193349
193350,193350,0,-83.7353823128,41.2119487272,193350
193351,193351,0,-83.6757866669,41.2061870154,193351
193352,193352,0,-83.6162007673,41.2003975636,193352
193353,193353,0,-83.5566246585,41.194580379,193353
193354,193354,0,-83.4970583849,41.1887354689,193354
193355,193355,0,-83.4375019908,41.1828628404,193355
193356,193356,0,-83.3779555206,41.1769625008,193356
193357,193357,0,-83.3184190184,41.1710344575,193357
193358,193358,0,-83.2588925286,41.1650787178,193358
193359,193359,0,-83.1993760952,41.1590952891,193359
193360,193360,0,-83.1398697625,41.1530841788,193360
193361,193361,0,-83.0803735745,41.1470453942,193361
193362,193362,0,-83.0208875752,41.1409789429,193362
193363,193363,0,-82.9614118086,41.1348848324,193363
193367,193367,0,-82.7236119476,41.1102319487,193367
193368,193368,0,-82.6641880028,41.1039996554,193368
193369,193369,0,-82.6047745536,41.0977397483,193369
193372,193372,0,-82.4265976161,41.0787944223,193372
193373,193373,0,-82.3672265855,41.0724241379,193373
194170,194170,0,-84.8026447201,41.3552648288,194170
194171,194171,0,-84.7428442144,41.3500001021,194171
194172,194172,0,-84.6830526643,41.3447074936,194172
194173,194173,0,-84.623270115,41.33938701,194173
194174,194174,0,-84.5634966118,41.3340386577,194174
194175,194175,0,-84.5037321999,41.3286624437,194175
194176,194176,0,-84.4439769245,41.3232583746,194176
194187,194187,0,-83.7872847862,41.2619771403,194187
194188,194188,0,-83.727642658,41.2562393479,194188
194189,194189,0,-83.6680102497,41.2504737909,194189
194190,194190,0,-83.6083876061,41.2446804765,194190
194192,194192,0,-83.4891717905,41.2330106045,194192
194193,194193,0,-83.4295787075,41.2271340614,194193
194194,194194,0,-83.369995567,41.2212297899,194194
194195,194195,0,-83.3104224131,41.2152977974,194195
194196,194196,0,-83.2508592904,41.2093380913,194196
194197,194197,0,-83.1913062429,41.2033506789,194197
194198,194198,0,-83.1317633149,41.1973355677,194198
194199,194199,0,-83.0722305506,41.1912927651,194199
194200,194200,0,-83.0127079941,41.1852222786,194200
194201,194201,0,-82.9531956894,41.1791241157,194201
194210,194210,0,-82.4180535268,41.1229964661,194210
195025,195025,0,-83.7795722365,41.3062729113,195025
195026,195026,0,-83.7198932831,41.3005312823,195026
195027,195027,0,-83.660224068,41.2947618713,195027
195028,195028,0,-83.6005646357,41.2889646855,195028
195030,195030,0,-83.481275298,41.2772870185,195030
195031,195031,0,-83.4216454818,41.2714065519,195031
195032,195032,0,-83.3620256266,41.2654983396,195032
195033,195033,0,-83.3024157768,41.2595623889,195033
195034,195034,0,-83.2428159769,41.2535987074,195034
195035,195035,0,-83.1832262711,41.2476073022,195035
195036,195036,0,-83.1236467037,41.241588181,195036
195037,195037,0,-83.064077319,41.2355413512,195037
195866,195866,0,-83.6524281033,41.3390512863,195866
195867,195867,0,-83.5927318378,41.3332502203,195867
195869,195869,0,-83.473368889,41.3215647406,195869
195870,195870,0,-83.4137022951,41.3156803415,195870
195873,195873,0,-83.2347625692,41.2978605954,195873
195874,195874,0,-83.1751361608,41.2918651884,195874
195875,195875,0,-83.1155199098,41.2858420481,195875
195876,195876,0,-83.0559138606,41.2797911819,195876
196703,196703,0,-83.5251659149,41.3717043529,196703
196704,196704,0,-83.4654525449,41.3658438002,196704
196705,196705,0,-83.4057491286,41.3599554597,196705
196708,196708,0,-83.2266990485,41.3421237849,196708
196709,196709,0,-83.1670358931,41.336124367,196709
196710,196710,0,-83.1073829142,41.3300971984,196710
196711,196711,0,-83.0477401561,41.3240422866,196711
197533,197533,0,-83.5172765025,41.4159887128,197533
197534,197534,0,-83.4575262469,41.4101242271,197534
197535,197535,0,-83.3977859638,41.4042319361,197535
197539,197539,0,-83.158925449,41.3803848675,197539
197540,197540,0,-83.0992356977,41.3743536614,197540
197541,197541,0,-83.0395561864,41.3682946949,197541
198362,198362,0,-83.5093771625,41.4602744787,198362
198363,198363,0,-83.4495899766,41.4544060511,198363
198368,198368,0,-83.1508048094,41.4246467195,198368
198369,198369,0,-83.0910782413,41.4186114668,198369
198370,198370,0,-83.0313619323,41.4125484362,198370
198371,198371,0,-82.9716559271,41.4064576353,198371
198372,198372,0,-82.91196027,41.4003390717,198372
199196,199196,0,-82.9634145465,41.4507086487,199196
200841,200841,0,-82.8272987128,41.5269252152,200841
166187,166187,0,-83.2851851587,39.6814372432,166187
167003,167003,0,-83.27733344,39.7256568197,167003
167004,167004,0,-83.2190041094,39.7196876748,167004
167819,167819,0,-83.2694720761,39.7698766693,167819
167820,167820,0,-83.2111075758,39.7639037534,167820
168633,168633,0,-83.2616010494,39.8140968195,168633
168634,168634,0,-83.2032013379,39.8081201241,168634
168635,168635,0,-83.1448113485,39.8021162741,168635
168636,168636,0,-83.0864311231,39.7960852764,168636
168637,168637,0,-83.0280607031,39.790027138,168637
168638,168638,0,-82.9697001302,39.7839418659,168638
169447,169447,0,-83.2537203421,39.8583172975,169447
169448,169448,0,-83.1952853776,39.8523368143,169448
169449,169449,0,-83.1368601532,39.8463291604,169449
169450,169450,0,-83.0784447106,39.8402943427,169450
169451,169451,0,-83.0200390914,39.8342323683,169451
169452,169452,0,-82.9616433372,39.8281432441,169452
169453,169453,0,-82.9032574898,39.8220269773,169453
169454,169454,0,-82.8448815906,39.8158835748,169454
170261,170261,0,-83.3043099119,39.9084952167,170261
170262,170262,0,-83.2458299366,39.9025381309,170262
170263,170263,0,-83.1873596774,39.8965538513,170263
170264,170264,0,-83.1288991761,39.890542385,170264
170265,170265,0,-83.0704484745,39.8845037388,170265
170266,170266,0,-83.0120076145,39.8784379199,170266
170267,170267,0,-82.9535766376,39.8723449351,170267
170268,170268,0,-82.8951555855,39.8662247916,170268
170269,170269,0,-82.8367445,39.8600774965,170269
170270,170270,0,-82.7783434224,39.8539030569,170270
171075,171075,0,-83.2964451446,39.9527202216,171075
171076,171076,0,-83.2379298149,39.9467593471,171076
171077,171077,0,-83.1794242191,39.9407712627,171077
171078,171078,0,-83.1209283992,39.9347559754,171078
171079,171079,0,-83.0624423971,39.9287134922,171079
171080,171080,0,-83.0039662544,39.9226438201,171080
171081,171081,0,-82.9455000131,39.9165469661,171081
171082,171082,0,-82.8870437148,39.9104229374,171082
171083,171083,0,-82.8285974013,39.904271741,171083
171885,171885,0,-83.3471311212,40.0028830838,171885
171886,171886,0,-83.2885706854,39.9969456452,171886
171887,171887,0,-83.2300199593,39.9909809736,171887
171888,171888,0,-83.1714789851,39.9849890759,171888
171889,171889,0,-83.1129478046,39.9789699591,171889
171890,171890,0,-83.05442646,39.9729236303,171890
171891,171891,0,-82.995914993,39.9668500964,171891
171892,171892,0,-82.9374134455,39.9607493646,171892
171893,171893,0,-82.8789218593,39.9546214419,171893
172695,172695,0,-83.3392824084,40.0471127434,172695
172696,172696,0,-83.2806865163,40.0411715154,172696
172697,172697,0,-83.2221003518,40.0352030381,172697
172698,172698,0,-83.1635239571,40.0292073186,172698
172699,172699,0,-83.1049573743,40.0231843638,172699
172700,172700,0,-83.0464006453,40.0171341807,172700
172701,172701,0,-82.9878538121,40.0110567764,172701
172702,172702,0,-82.9293169166,40.0049521581,172702
172703,172703,0,-82.8707900008,39.9988203327,172703
173504,173504,0,-83.33142401,40.0913428856,173504
173505,173505,0,-83.2727926195,40.0853978597,173505
173506,173506,0,-83.2141709745,40.0794255683,173506
173507,173507,0,-83.1555591174,40.0734260183,173507
173508,173508,0,-83.0969570901,40.0673992169,173508
173509,173509,0,-83.0383649348,40.0613451709,173509
173510,173510,0,-82.9797826935,40.0552638876,173510
173511,173511,0,-82.9212104081,40.049155374,173511
173512,173512,0,-82.8626481208,40.0430196373,173512
173513,173513,0,-82.8040958733,40.0368566846,173513
174319,174319,0,-83.2648889771,40.1296247059,174319
174320,174320,0,-83.2062318095,40.1236485918,174320
174321,174321,0,-83.1475844477,40.1176452029,174321
174322,174322,0,-83.0889469339,40.1116145461,174322
174323,174323,0,-83.0303193102,40.1055566287,174323
174324,174324,0,-82.9717016188,40.0994714577,174324
174325,174325,0,-82.9130939017,40.0933590401,174325
174326,174326,0,-82.8544962009,40.0872193833,174326
174327,174327,0,-82.7959085585,40.0810524943,174327
174328,174328,0,-82.7373310163,40.0748583803,174328
175133,175133,0,-83.1982828387,40.1678721364,175133
175134,175134,0,-83.1395999301,40.1618648999,175134
175135,175135,0,-83.0809268876,40.1558303793,175135
175136,175136,0,-83.0222637534,40.1497685817,175136
175137,175137,0,-82.9636105698,40.1436795142,175137
175138,175138,0,-82.9049673789,40.137563184,175138
175139,175139,0,-82.8463342227,40.1314195982,175139
175140,175140,0,-82.7877111434,40.1252487641,175140
175141,175141,0,-82.7290981829,40.1190506888,175141
175948,175948,0,-83.1316055463,40.2060851373,175948
175949,175949,0,-83.0728969329,40.2000467441,175949
175950,175950,0,-83.0141982461,40.1939810576,175950
175951,175951,0,-82.9555095282,40.187888085,175951
175952,175952,0,-82.8968308213,40.1817678333,175952
175953,175953,0,-82.8381621677,40.1756203098,175953
175954,175954,0,-82.7795036095,40.1694455217,175954
175955,175955,0,-82.7208551887,40.1632434763,175955
176760,176760,0,-83.1823554074,40.2563209005,176760
176761,176761,0,-83.1236012783,40.2503059429,176761
176762,176762,0,-83.0648570516,40.2442636685,176762
176763,176763,0,-83.0061227699,40.2381940844,176763
176764,176764,0,-82.9473984754,40.2320971978,176764
176765,176765,0,-82.8886842105,40.2259730159,176765
176766,176766,0,-82.8299800173,40.2198215459,176766
176767,176767,0,-82.7712859381,40.213642795,176767
177579,177579,0,-83.1743769107,40.3005461758,177579
177580,177580,0,-83.1155871076,40.2945273447,177580
177581,177581,0,-83.0568072254,40.2884811803,177581
177582,177582,0,-82.9980373064,40.2824076899,177582
177583,177583,0,-82.9392773931,40.2763068805,177583
177584,177584,0,-82.8805275278,40.2701787596,177584
177585,177585,0,-82.8217877529,40.2640233342,177585
177586,177586,0,-82.7630581106,40.2578406116,177586
178403,178403,0,-83.1075630162,40.3387493706,178403
178404,178404,0,-83.0487474359,40.3326993075,178404
178405,178405,0,-82.9899418373,40.3266219019,178405
178406,178406,0,-82.9311462628,40.3205171611,178406
179226,179226,0,-83.158390264,40.388998653,179226
179227,179227,0,-83.0995289856,40.3829720486,179227
179228,179228,0,-83.0406776648,40.3769180781,179228
179229,179229,0,-82.981836344,40.3708367486,179229
179230,179230,0,-82.9230050659,40.3647280674,179230
180049,180049,0,-83.2092890906,40.4392290254,180049
180050,180050,0,-83.1503820775,40.4332259111,180050
180051,180051,0,-83.0914849976,40.427195407,180051
180052,180052,0,-83.0325978935,40.4211375202,180052
180053,180053,0,-82.9737208081,40.415052258,180053
180055,180055,0,-82.8559968633,40.4027996363,180055
180874,180874,0,-83.2013068336,40.4834608927,180874
180875,180875,0,-83.1423639578,40.4774538864,180875
180876,180876,0,-83.0834310336,40.4714194738,180876
180877,180877,0,-83.0245081037,40.465357662,180877
180878,180878,0,-82.9655952109,40.4592684582,180878
180879,180879,0,-82.9066923979,40.4531518697,180879
180880,180880,0,-82.8477997074,40.4470079038,180880
181702,181702,0,-83.0753670753,40.5156442773,181702
181703,181703,0,-83.0164082768,40.5095785316,181703
181704,181704,0,-82.957459534,40.5034853773,181704
181705,181705,0,-82.8985208896,40.4973648218,181705
181706,181706,0,-82.8395923864,40.4912168724,181706
182530,182530,0,-83.0082983942,40.5538001573,182530
182531,182531,0,-82.9493137585,40.5477030437,182531
183358,183358,0,-83.0592091015,40.6040962075,183358
183359,183359,0,-83.0001784373,40.5980225674,183359
183360,183360,0,-82.941157866,40.5919214856,183360
180915,180915,0,-80.7932606894,40.2147800441,180915
180916,180916,0,-80.7347604201,40.207655582,180916
180917,180917,0,-80.6762718181,40.2005040317,180917
181736,181736,0,-81.0766629828,40.2940776277,181736
181737,181737,0,-81.018069795,40.2870842457,181737
181738,181738,0,-80.9594880906,40.2800637184,181738
181739,181739,0,-80.900917911,40.2730160541,181739
181740,181740,0,-80.842359297,40.2659412609,181740
181741,181741,0,-80.7838122899,40.2588393472,181741
181742,181742,0,-80.7252769304,40.2517103212,181742
181743,181743,0,-80.6667532597,40.2445541913,181743
181744,181744,0,-80.6082413185,40.2373709658,181744
182551,182551,0,-81.7718023028,40.4200129513,182551
182557,182557,0,-81.4193887433,40.3795763785,182557
182558,182558,0,-81.3606921587,40.3727416398,182558
182559,182559,0,-81.3020068305,40.3658796911,182559
182560,182560,0,-81.2433328,40.3589905404,182560
182561,182561,0,-81.1846701089,40.352074196,182561
182562,182562,0,-81.1260187985,40.3451306658,182562
182563,182563,0,-81.0673789101,40.3381599581,182563
182564,182564,0,-81.008750485,40.3311620811,182564
182565,182565,0,-80.9501335646,40.3241370429,182565
182566,182566,0,-80.8915281899,40.3170848518,182566
182567,182567,0,-80.8329344023,40.3100055161,182567
182568,182568,0,-80.7743522426,40.3028990441,182568
182569,182569,0,-80.7157817521,40.295765444,182569
182570,182570,0,-80.6572229717,40.2886047243,182570
182571,182571,0,-80.5986759423,40.2814168933,182571
183380,183380,0,-81.7629317312,40.464148567,183380
183381,183381,0,-81.7041329565,40.4574729439,183381
183382,183382,0,-81.6453452084,40.4507700467,183382
183383,183383,0,-81.5865685287,40.4440398834,183383
183384,183384,0,-81.5278029592,40.4372824619,183384
183385,183385,0,-81.4690485417,40.4304977901,183385
183386,183386,0,-81.4103053179,40.4236858763,183386
183387,183387,0,-81.3515733295,40.4168467283,183387
183388,183388,0,-81.2928526182,40.4099803542,183388
183389,183389,0,-81.2341432254,40.4030867623,183389
183390,183390,0,-81.1754451929,40.3961659605,183390
183391,183391,0,-81.1167585619,40.3892179571,183391
183392,183392,0,-81.058083374,40.3822427602,183392
183393,183393,0,-80.9994196704,40.3752403781,183393
183394,183394,0,-80.9407674927,40.3682108189,183394
183395,183395,0,-80.8821268819,40.361154091,183395
183396,183396,0,-80.8234978794,40.3540702026,183396
183397,183397,0,-80.7648805263,40.3469591621,183397
183398,183398,0,-80.7062748637,40.3398209778,183398
183399,183399,0,-80.6476809327,40.332655658,183399
183400,183400,0,-80.5890987743,40.3254632112,183400
184206,184206,0,-81.9894971752,40.534731521,184206
184207,184207,0,-81.9306190652,40.5281608158,184207
184208,184208,0,-81.8717518337,40.5215627887,184208
184209,184209,0,-81.8128955229,40.5149374476,184209
184210,184210,0,-81.754050175,40.5082848004,184210
184211,184211,0,-81.6952158318,40.5016048549,184211
184212,184212,0,-81.6363925355,40.4948976192,184212
184213,184213,0,-81.577580328,40.4881631011,184213
184214,184214,0,-81.5187792512,40.4814013087,184214
184215,184215,0,-81.459989347,40.47461225,184215
184216,184216,0,-81.4012106571,40.467795933,184216
184217,184217,0,-81.3424432233,40.4609523659,184217
184218,184218,0,-81.2836870873,40.4540815566,184218
184219,184219,0,-81.2249422907,40.4471835134,184219
184220,184220,0,-81.1662088752,40.4402582443,184220
184221,184221,0,-81.1074868823,40.4333057577,184221
184222,184222,0,-81.0487763534,40.4263260615,184222
